Region/Country/Area,,Year,Series,Value
516,Namibia,2010,Total fertility rate (children per women),3.6084
516,Namibia,2010,"Infant mortality for both sexes (per 1,000 live births)",43.46
516,Namibia,2010,"Maternal mortality ratio (deaths per 100,000 population)",318.9615
516,Namibia,2010,Life expectancy at birth for both sexes (years),53.014
516,Namibia,2010,Life expectancy at birth for males (years),51.46
516,Namibia,2010,Life expectancy at birth for females (years),54.42
516,Namibia,2015,Population annual rate of increase (percent),1.77
516,Namibia,2015,Total fertility rate (children per women),3.625
516,Namibia,2015,"Infant mortality for both sexes (per 1,000 live births)",38.56
516,Namibia,2015,"Maternal mortality ratio (deaths per 100,000 population)",264.7376
516,Namibia,2015,Life expectancy at birth for both sexes (years),60.394
516,Namibia,2015,Life expectancy at birth for males (years),57.69
516,Namibia,2015,Life expectancy at birth for females (years),62.95
520,Nauru,2000,Population annual rate of increase (percent),0.142
520,Nauru,2000,Life expectancy at birth for males (years),57
520,Nauru,2000,Life expectancy at birth for females (years),64
520,Nauru,2005,Population annual rate of increase (percent),0.145
520,Nauru,2007,Life expectancy at birth for both sexes (years),55
520,Nauru,2007,Life expectancy at birth for males (years),52.5
520,Nauru,2007,Life expectancy at birth for females (years),58.2
520,Nauru,2010,Population annual rate of increase (percent),-0.179
520,Nauru,2013,Total fertility rate (children per women),3.9
520,Nauru,2013,"Infant mortality for both sexes (per 1,000 live births)",18
520,Nauru,2013,Life expectancy at birth for both sexes (years),61.2
520,Nauru,2013,Life expectancy at birth for males (years),57.8
520,Nauru,2013,Life expectancy at birth for females (years),64.8
520,Nauru,2015,Population annual rate of increase (percent),2.322
524,Nepal,2005,Population annual rate of increase (percent),1.452
524,Nepal,2005,Total fertility rate (children per women),3.4861
524,Nepal,2005,"Infant mortality for both sexes (per 1,000 live births)",53.658
524,Nepal,2005,"Maternal mortality ratio (deaths per 100,000 population)",443.9685
524,Nepal,2005,Life expectancy at birth for both sexes (years),63.866
524,Nepal,2005,Life expectancy at birth for males (years),62.66
524,Nepal,2005,Life expectancy at birth for females (years),65.02
524,Nepal,2010,Population annual rate of increase (percent),0.962
524,Nepal,2010,Total fertility rate (children per women),2.8134
524,Nepal,2010,"Infant mortality for both sexes (per 1,000 live births)",42.624
524,Nepal,2010,"Maternal mortality ratio (deaths per 100,000 population)",348.8149
524,Nepal,2010,Life expectancy at birth for both sexes (years),66.467
524,Nepal,2010,Life expectancy at birth for males (years),65.16
524,Nepal,2010,Life expectancy at birth for females (years),67.82
524,Nepal,2015,Population annual rate of increase (percent),0.001
524,Nepal,2015,Total fertility rate (children per women),2.3178
524,Nepal,2015,"Infant mortality for both sexes (per 1,000 live births)",33.781
524,Nepal,2015,"Maternal mortality ratio (deaths per 100,000 population)",258.4143
524,Nepal,2015,Life expectancy at birth for both sexes (years),68.61
524,Nepal,2015,Life expectancy at birth for males (years),67.27
524,Nepal,2015,Life expectancy at birth for females (years),70.03
528,Netherlands,2005,Population annual rate of increase (percent),0.546
528,Netherlands,2005,Total fertility rate (children per women),1.7396
528,Netherlands,2005,"Infant mortality for both sexes (per 1,000 live births)",4.855
528,Netherlands,2005,"Maternal mortality ratio (deaths per 100,000 population)",11.0897
528,Netherlands,2005,Life expectancy at birth for both sexes (years),78.67
528,Netherlands,2005,Life expectancy at birth for males (years),76.24
528,Netherlands,2005,Life expectancy at birth for females (years),80.96
528,Netherlands,2010,Population annual rate of increase (percent),0.382
528,Netherlands,2010,Total fertility rate (children per women),1.7461
528,Netherlands,2010,"Infant mortality for both sexes (per 1,000 live births)",4.107
528,Netherlands,2010,"Maternal mortality ratio (deaths per 100,000 population)",7.6052
528,Netherlands,2010,Life expectancy at birth for both sexes (years),80.178
528,Netherlands,2010,Life expectancy at birth for males (years),78.01
528,Netherlands,2010,Life expectancy at birth for females (years),82.2
528,Netherlands,2015,Population annual rate of increase (percent),0.304
528,Netherlands,2015,Total fertility rate (children per women),1.732
528,Netherlands,2015,"Infant mortality for both sexes (per 1,000 live births)",3.457
528,Netherlands,2015,"Maternal mortality ratio (deaths per 100,000 population)",6.9192
528,Netherlands,2015,Life expectancy at birth for both sexes (years),81.305
528,Netherlands,2015,Life expectancy at birth for males (years),79.36
528,Netherlands,2015,Life expectancy at birth for females (years),83.14
540,New Caledonia,2005,Population annual rate of increase (percent),1.692
540,New Caledonia,2005,Total fertility rate (children per women),2.32
540,New Caledonia,2005,"Infant mortality for both sexes (per 1,000 live births)",17.29
540,New Caledonia,2005,Life expectancy at birth for both sexes (years),74.113
540,New Caledonia,2005,Life expectancy at birth for males (years),71.33
540,New Caledonia,2005,Life expectancy at birth for females (years),77.24
540,New Caledonia,2010,Population annual rate of increase (percent),1.395
540,New Caledonia,2010,Total fertility rate (children per women),2.28
540,New Caledonia,2010,"Infant mortality for both sexes (per 1,000 live births)",15.101
540,New Caledonia,2010,Life expectancy at birth for both sexes (years),75.184
540,New Caledonia,2010,Life expectancy at birth for males (years),72.4
540,New Caledonia,2010,Life expectancy at birth for females (years),78.32
540,New Caledonia,2015,Population annual rate of increase (percent),1.337
540,New Caledonia,2015,Total fertility rate (children per women),2.18
540,New Caledonia,2015,"Infant mortality for both sexes (per 1,000 live births)",13.009
540,New Caledonia,2015,Life expectancy at birth for both sexes (years),76.333
540,New Caledonia,2015,Life expectancy at birth for males (years),73.66
540,New Caledonia,2015,Life expectancy at birth for females (years),79.31
554,New Zealand,2005,Population annual rate of increase (percent),1.383
554,New Zealand,2005,Total fertility rate (children per women),1.949
554,New Zealand,2005,"Infant mortality for both sexes (per 1,000 live births)",5.395
554,New Zealand,2005,"Maternal mortality ratio (deaths per 100,000 population)",13.5008
554,New Zealand,2005,Life expectancy at birth for both sexes (years),79.072
554,New Zealand,2005,Life expectancy at birth for males (years),76.77
554,New Zealand,2005,Life expectancy at birth for females (years),81.29
554,New Zealand,2010,Population annual rate of increase (percent),1.104
554,New Zealand,2010,Total fertility rate (children per women),2.1418
554,New Zealand,2010,"Infant mortality for both sexes (per 1,000 live births)",4.951
554,New Zealand,2010,"Maternal mortality ratio (deaths per 100,000 population)",12.8245
554,New Zealand,2010,Life expectancy at birth for both sexes (years),80.32
554,New Zealand,2010,Life expectancy at birth for males (years),78.27
554,New Zealand,2010,Life expectancy at birth for females (years),82.31
554,New Zealand,2015,Population annual rate of increase (percent),1.089
554,New Zealand,2015,Total fertility rate (children per women),2.0363
554,New Zealand,2015,"Infant mortality for both sexes (per 1,000 live births)",4.365
554,New Zealand,2015,"Maternal mortality ratio (deaths per 100,000 population)",11.2364
554,New Zealand,2015,Life expectancy at birth for both sexes (years),81.321
554,New Zealand,2015,Life expectancy at birth for males (years),79.5
554,New Zealand,2015,Life expectancy at birth for females (years),83.11
558,Nicaragua,2005,Population annual rate of increase (percent),1.407
558,Nicaragua,2005,Total fertility rate (children per women),2.91
558,Nicaragua,2005,"Infant mortality for both sexes (per 1,000 live births)",26.425
558,Nicaragua,2005,"Maternal mortality ratio (deaths per 100,000 population)",190.0936
558,Nicaragua,2005,Life expectancy at birth for both sexes (years),70.534
558,Nicaragua,2005,Life expectancy at birth for males (years),67.49
558,Nicaragua,2005,Life expectancy at birth for females (years),73.54
558,Nicaragua,2010,Population annual rate of increase (percent),1.369
558,Nicaragua,2010,Total fertility rate (children per women),2.68
558,Nicaragua,2010,"Infant mortality for both sexes (per 1,000 live births)",23.084
558,Nicaragua,2010,"Maternal mortality ratio (deaths per 100,000 population)",165.7098
558,Nicaragua,2010,Life expectancy at birth for both sexes (years),71.728
558,Nicaragua,2010,Life expectancy at birth for males (years),68.55
558,Nicaragua,2010,Life expectancy at birth for females (years),74.87
558,Nicaragua,2015,Population annual rate of increase (percent),1.326
558,Nicaragua,2015,Total fertility rate (children per women),2.54
558,Nicaragua,2015,"Infant mortality for both sexes (per 1,000 live births)",17.825
558,Nicaragua,2015,"Maternal mortality ratio (deaths per 100,000 population)",149.7722
558,Nicaragua,2015,Life expectancy at birth for both sexes (years),73.1
558,Nicaragua,2015,Life expectancy at birth for males (years),69.78
558,Nicaragua,2015,Life expectancy at birth for females (years),76.38
562,Niger,2005,Population annual rate of increase (percent),3.686
562,Niger,2005,Total fertility rate (children per women),7.65
562,Niger,2005,"Infant mortality for both sexes (per 1,000 live births)",85.234
562,Niger,2005,"Maternal mortality ratio (deaths per 100,000 population)",722.7635
562,Niger,2005,Life expectancy at birth for both sexes (years),51.569
562,Niger,2005,Life expectancy at birth for males (years),50.87
562,Niger,2005,Life expectancy at birth for females (years),52.29
562,Niger,2010,Population annual rate of increase (percent),3.786
562,Niger,2010,Total fertility rate (children per women),7.55
562,Niger,2010,"Infant mortality for both sexes (per 1,000 live births)",67.593
562,Niger,2010,"Maternal mortality ratio (deaths per 100,000 population)",656.9878
562,Niger,2010,Life expectancy at birth for both sexes (years),55.337
562,Niger,2010,Life expectancy at birth for males (years),54.48
562,Niger,2010,Life expectancy at birth for females (years),56.23
562,Niger,2015,Population annual rate of increase (percent),3.893
562,Niger,2015,Total fertility rate (children per women),7.35
562,Niger,2015,"Infant mortality for both sexes (per 1,000 live births)",55.9
562,Niger,2015,"Maternal mortality ratio (deaths per 100,000 population)",553.497
562,Niger,2015,Life expectancy at birth for both sexes (years),59.155
562,Niger,2015,Life expectancy at birth for males (years),58.09
562,Niger,2015,Life expectancy at birth for females (years),60.28
566,Nigeria,2005,Population annual rate of increase (percent),2.543
566,Nigeria,2005,Total fertility rate (children per women),6.0512
566,Nigeria,2005,"Infant mortality for both sexes (per 1,000 live births)",103.956
566,Nigeria,2005,"Maternal mortality ratio (deaths per 100,000 population)",945.9613
566,Nigeria,2005,Life expectancy at birth for both sexes (years),46.942
566,Nigeria,2005,Life expectancy at birth for males (years),46.13
566,Nigeria,2005,Life expectancy at birth for females (years),47.79
566,Nigeria,2010,Population annual rate of increase (percent),2.645
566,Nigeria,2010,Total fertility rate (children per women),5.91
566,Nigeria,2010,"Infant mortality for both sexes (per 1,000 live births)",89.33
566,Nigeria,2010,"Maternal mortality ratio (deaths per 100,000 population)",866.7404
566,Nigeria,2010,Life expectancy at birth for both sexes (years),49.76
566,Nigeria,2010,Life expectancy at birth for males (years),49.04
566,Nigeria,2010,Life expectancy at birth for females (years),50.5
566,Nigeria,2015,Population annual rate of increase (percent),2.67
566,Nigeria,2015,Total fertility rate (children per women),5.74
566,Nigeria,2015,"Infant mortality for both sexes (per 1,000 live births)",74.972
566,Nigeria,2015,"Maternal mortality ratio (deaths per 100,000 population)",813.9774
566,Nigeria,2015,Life expectancy at birth for both sexes (years),51.95
566,Nigeria,2015,Life expectancy at birth for males (years),51.17
566,Nigeria,2015,Life expectancy at birth for females (years),52.76
