Region/Country/Area,,Year,Series,Value
398,Kazakhstan,2005,Expenditure by level of education: pre-primary (as % of government expenditure),3.8356
398,Kazakhstan,2005,Expenditure by level of education: tertiary (as % of government expenditure),12.2955
398,Kazakhstan,2005,Public expenditure on education (% of government expenditure),10.2278
398,Kazakhstan,2005,Public expenditure on education (% of GDP),2.2635
398,Kazakhstan,2009,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.2176
398,Kazakhstan,2009,All staff compensation as % of total expenditure in public institutions (%),56.8025
398,Kazakhstan,2009,Capital expenditure as % of total expenditure in public institutions (%),8.9798
398,Kazakhstan,2009,Expenditure by level of education: pre-primary (as % of government expenditure),6.7979
398,Kazakhstan,2009,Expenditure by level of education: tertiary (as % of government expenditure),13.1338
398,Kazakhstan,2009,Public expenditure on education (% of government expenditure),13.0409
398,Kazakhstan,2009,Public expenditure on education (% of GDP),3.0607
398,Kazakhstan,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),32.835
398,Kazakhstan,2010,All staff compensation as % of total expenditure in public institutions (%),57.7698
398,Kazakhstan,2010,Capital expenditure as % of total expenditure in public institutions (%),9.3952
398,Kazakhstan,2017,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.5886
398,Kazakhstan,2017,All staff compensation as % of total expenditure in public institutions (%),61.2131
398,Kazakhstan,2017,Capital expenditure as % of total expenditure in public institutions (%),4.1984
398,Kazakhstan,2017,Expenditure by level of education: pre-primary (as % of government expenditure),12.3578
398,Kazakhstan,2017,Expenditure by level of education: primary (as % of government expenditure),0.7063
398,Kazakhstan,2017,Expenditure by level of education: secondary (as % of government expenditure),68.7928
398,Kazakhstan,2017,Expenditure by level of education: tertiary (as % of government expenditure),10.5618
398,Kazakhstan,2017,Public expenditure on education (% of government expenditure),11.4215
398,Kazakhstan,2017,Public expenditure on education (% of GDP),2.8785
404,Kenya,2004,Expenditure by level of education: pre-primary (as % of government expenditure),1.5631
404,Kenya,2004,Expenditure by level of education: primary (as % of government expenditure),62.1175
404,Kenya,2004,Expenditure by level of education: secondary (as % of government expenditure),23.4095
404,Kenya,2004,Expenditure by level of education: tertiary (as % of government expenditure),12.9098
404,Kenya,2004,Public expenditure on education (% of government expenditure),26.6682
404,Kenya,2004,Public expenditure on education (% of GDP),6.7969
404,Kenya,2005,Public expenditure on education (% of government expenditure),27.4693
404,Kenya,2005,Public expenditure on education (% of GDP),7.3357
404,Kenya,2006,Expenditure by level of education: pre-primary (as % of government expenditure),0.0506
404,Kenya,2006,Expenditure by level of education: primary (as % of government expenditure),54.1088
404,Kenya,2006,Expenditure by level of education: secondary (as % of government expenditure),21.6778
404,Kenya,2006,Expenditure by level of education: tertiary (as % of government expenditure),15.4175
404,Kenya,2006,Public expenditure on education (% of government expenditure),25.0814
404,Kenya,2006,Public expenditure on education (% of GDP),7.0498
404,Kenya,2010,Public expenditure on education (% of government expenditure),20.556
404,Kenya,2010,Public expenditure on education (% of GDP),5.5082
404,Kenya,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),31.6274
404,Kenya,2015,All staff compensation as % of total expenditure in public institutions (%),60.9093
404,Kenya,2015,Capital expenditure as % of total expenditure in public institutions (%),7.4633
404,Kenya,2015,Expenditure by level of education: pre-primary (as % of government expenditure),1.7815
404,Kenya,2015,Expenditure by level of education: primary (as % of government expenditure),36.3389
404,Kenya,2015,Expenditure by level of education: secondary (as % of government expenditure),41.7637
404,Kenya,2015,Expenditure by level of education: tertiary (as % of government expenditure),13.074
404,Kenya,2015,Public expenditure on education (% of government expenditure),16.6647
404,Kenya,2015,Public expenditure on education (% of GDP),5.2713
404,Kenya,2017,Public expenditure on education (% of government expenditure),17.5823
404,Kenya,2017,Public expenditure on education (% of GDP),5.239
296,Kiribati,2001,Expenditure by level of education: primary (as % of government expenditure),34.3345
296,Kiribati,2001,Public expenditure on education (% of government expenditure),11.5161
296,Kiribati,2001,Public expenditure on education (% of GDP),11.9881
414,Kuwait,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.3976
414,Kuwait,2005,All staff compensation as % of total expenditure in public institutions (%),74.8675
414,Kuwait,2005,Capital expenditure as % of total expenditure in public institutions (%),7.7349
414,Kuwait,2005,Expenditure by level of education: pre-primary (as % of government expenditure),9.7831
414,Kuwait,2005,Expenditure by level of education: primary (as % of government expenditure),19.8313
414,Kuwait,2005,Expenditure by level of education: secondary (as % of government expenditure),36.2289
414,Kuwait,2005,Expenditure by level of education: tertiary (as % of government expenditure),32.6024
414,Kuwait,2005,Public expenditure on education (% of government expenditure),13.8541
414,Kuwait,2005,Public expenditure on education (% of GDP),4.7383
414,Kuwait,2006,Expenditure by level of education: pre-primary (as % of government expenditure),9.5813
414,Kuwait,2006,Expenditure by level of education: primary (as % of government expenditure),20.4152
414,Kuwait,2006,Expenditure by level of education: secondary (as % of government expenditure),36.2114
414,Kuwait,2006,Expenditure by level of education: tertiary (as % of government expenditure),32.6006
414,Kuwait,2006,Public expenditure on education (% of government expenditure),13.37
414,Kuwait,2006,Public expenditure on education (% of GDP),3.76
417,Kyrgyzstan,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),28.4412
417,Kyrgyzstan,2005,All staff compensation as % of total expenditure in public institutions (%),66.1676
417,Kyrgyzstan,2005,Capital expenditure as % of total expenditure in public institutions (%),5.3912
417,Kyrgyzstan,2005,Expenditure by level of education: pre-primary (as % of government expenditure),6.1833
417,Kyrgyzstan,2005,Expenditure by level of education: tertiary (as % of government expenditure),19.1824
417,Kyrgyzstan,2005,Public expenditure on education (% of government expenditure),16.7684
417,Kyrgyzstan,2005,Public expenditure on education (% of GDP),4.8738
417,Kyrgyzstan,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.078
417,Kyrgyzstan,2010,All staff compensation as % of total expenditure in public institutions (%),64.4564
417,Kyrgyzstan,2010,Capital expenditure as % of total expenditure in public institutions (%),6.4657
417,Kyrgyzstan,2010,Expenditure by level of education: pre-primary (as % of government expenditure),8.0955
417,Kyrgyzstan,2010,Expenditure by level of education: tertiary (as % of government expenditure),15.5168
417,Kyrgyzstan,2010,Public expenditure on education (% of government expenditure),15.6813
417,Kyrgyzstan,2010,Public expenditure on education (% of GDP),5.8188
417,Kyrgyzstan,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.5666
417,Kyrgyzstan,2014,All staff compensation as % of total expenditure in public institutions (%),69.101
417,Kyrgyzstan,2014,Capital expenditure as % of total expenditure in public institutions (%),13.3324
417,Kyrgyzstan,2014,Expenditure by level of education: pre-primary (as % of government expenditure),10.6633
